ID User,Name,Book,Review,Comment
87579572,Halo Phạm,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ","Hem phải, mà là đọc Mắt Biếc thì thấy hay quá, cực thích luôn, nhưng đọc thêm hai tác phẩm về Chó, là pet tôi thích nhất, mà viết nhạt quá cho 1* thẳng ✋, mà k còn nhân nhượng 😎😎😎 rồi xong thấy thương đọc thêm Tôi là Bê Tô nữa lại khá hơn một xíu cho 3*. Nên chưa dự định đọc quyển nào của bác. Bác có đọc quyển này hấy impress thì recommend cho tôi, bác đúng hiền luôn, cho 5* quá trời, hem biết quyển nào là favorite of bác luôn @@@"
90434292,Hiền Lê,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ",Ê dễ đọc là 5* rồi nhé =)))
90434292,Hiền Lê,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ",Quyển nào là favourite hem nói =)))
87579572,Halo Phạm,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ","Ờ Bác xinh gái hơn rồi đó, bớt xinh hen."
90434292,Hiền Lê,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ","Nhưng nói thật tôy thấy quyển này hay mà dễ đọc đó, có những phản ánh về sự thật con người =))) giờ thì tôi hiểu có những cuốn sách là sữa cho trẻ em và là thịt cho người lớn :v"
87579572,Halo Phạm,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ","Ờ tôi hope so như lài bác nói, iêm í đã đc vào booklist. Chờ feedback nha bác."
90434292,Hiền Lê,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ","Bác đừng mong chờ quá, vì có khi những điều chúng ta thấy khác nhau vì góc độ của chúng ta khác nhau =))))"
87579572,Halo Phạm,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Truyện nhẹ nhàng, đáng yêu dễ thương. Vừa đời thường, vừa cổ tích. ",Ok bác tôiiiiiiiiiii
20178488,Nguyễn Duy,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"""Rù rù rù...Meo...Meo meo meo... Rù rù rù... Meo meo...Rù rù... Rù rù...Meo meo...""Bé yêu yêu đã ngủ chưaAnh yêu yêu cũng mới vừa ngủ xongNến yêu yêu cháy trong phòngTình yêu yêu chảy trong lòng yêu yêu...""Lâu lâu giờ đọc lại vẫn thấy hay ghê! ""Có hai con mèo ngồi bên cửa sổ""-Nguyễn Nhật Ánh.Ôi! yêu chết mất! ♥ ♥ ♥Cuốn sách giúp ta thấy tình yêu có thể làm nên những điều tuyệt diệu, có thể thay đổi những điều tưởng chừng là không thể-bạn có bao giờ tưởng tượng ra là tình bạn lại xuất hiện giữa m","Tình yêu là gì?là có hai con mèo bên cửa sổmột con ngồi yên, một con đổi chỗ."
77608167,Thu Nguyễn,Có Hai Con Mèo Ngồi Bên Cửa Sổ,nnnnnnnnnnn,400 từ đâu :)))
21264680,Uyên Khôi,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Tình yêu có gì?Có hai con mèo ngồi bên của sổMột con ngồi yên một con đổi chỗ..Tác phẩm tui thích thứ 2 sau cuốn ""Cho tôi xin một vé đi tuổi thơ"" của bác Ánh.Một câu chuyện hết sức dễ thương về tình bạn và tình yêu, sự dũng cảm và biết chấp nhận bản thân, chấp nhận người khác dù họ có nhiều khác biệt giữa những thành viên bé nhỏ trong ngôi nhà.Nói chung là một cuốn sách đáng yêu một cách lạ lùng, biết đâu chừng sau khi đọc xong bạn cũng sẽ thử một lần lén rình xem con mèo cưng nhà bạn có bạn thâ","haha đọc review của chị xong em lại nghĩ đến cuốn ""chuyện con mèo và con chuột bạn thân của nó"""
24243723,Anh,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Tình yêu có gì?Có hai con mèo ngồi bên của sổMột con ngồi yên một con đổi chỗ..Tác phẩm tui thích thứ 2 sau cuốn ""Cho tôi xin một vé đi tuổi thơ"" của bác Ánh.Một câu chuyện hết sức dễ thương về tình bạn và tình yêu, sự dũng cảm và biết chấp nhận bản thân, chấp nhận người khác dù họ có nhiều khác biệt giữa những thành viên bé nhỏ trong ngôi nhà.Nói chung là một cuốn sách đáng yêu một cách lạ lùng, biết đâu chừng sau khi đọc xong bạn cũng sẽ thử một lần lén rình xem con mèo cưng nhà bạn có bạn thâ","Khôi wrote: ""haha đọc review của chị xong em lại nghĩ đến cuốn ""chuyện con mèo và con chuột bạn thân của nó""""thiệt ra chị thấy 2 cuốn này cũng hơi hơi giống nhau, mà nói chung là nếu khai thác tình bạn giữa mèo và chuột thì cũng chỉ có 1 motip kiểu như: gặp nhau -> chuột sợ mèo -> thăm dò nhau -> thích nhau -> làm bạn -> cực thích nhau, cực thân -> share cuộc sống cùng nhau -> hết :Dđược cái cuốn này có thêm tình yêu ""mèo bông"" đơn phương nữa :P"
37702246,Nguyễn Hằng,Có Hai Con Mèo Ngồi Bên Cửa Sổ,"Hơi thất vọng vì quyển này.Giọng văn không được mượt mà cho lắm, cảm giác như đang đọc một tác phẩm văn học dịch.",tại sao vậy?
37246026,Kiet Huynh,Còn Chút Gì Để Nhớ,"Mẹ kiếp! Nửa đêm nửa hôm, tinh mơ mờ đất đọc lại cái truyện này mà hurt không thể chịu nổi :(((Đùa chứ, nhớ ngày trước đọc bức thư của Trâm lúc cuối truyện mà nằm khóc ngon lành, thậm chí khóc ngất. Ám ảnh vãi đái. Thỉnh thoảng đọc lại một lượt những tác phẩm thơ bé thế này, thấy đời vẫn đẹp, cây vẫn xanh, gió vẫn thổi, nắng vẫn hát, chỉ có mỗi mình già đi, đôi mắt chẳng trong như ngày trước.Mà tình yêu thì cứ vẹn nguyên. À, thằng trai nào lại không thích bé Kim Dung chứ?Tình ơi là tình.","chuẩn, 1 vote cho Kim Dung"
63444706,Sơn Lương,Còn Chút Gì Để Nhớ,"4 sao.Đã edit đầy đủ review.Còn Chút Gì Để Nhớ là cuốn sách thứ hai của bác Ánh mà tớ quyết định đọc. Trước đó là Cho Tôi Xin Một Vé Đi Tuổi Thơ, cơ mà tớ không hợp lắm.Còn Chút Gì Để Nhớ là câu chuyện về Chương - một người con đất Trung 18 tuổi quyết định lên Sài Gòn để thi đại học. Chương ở nhờ tại nhà dì Ba ôn thi, bầu bạn với cô nhóc Lan Anh lắm chuyện và cũng tại thành phố này, ngay sát vách nhà dì Ba là gia đình bác Tám với bốn người con, trong đó có Quỳnh. Và giây phút Chương nhìn thấy nụ",Em đọc tiếp Mắc biếc và Hạ đỏ luôn nhé ^^
78310673,neverblossom,Còn Chút Gì Để Nhớ,"4 sao.Đã edit đầy đủ review.Còn Chút Gì Để Nhớ là cuốn sách thứ hai của bác Ánh mà tớ quyết định đọc. Trước đó là Cho Tôi Xin Một Vé Đi Tuổi Thơ, cơ mà tớ không hợp lắm.Còn Chút Gì Để Nhớ là câu chuyện về Chương - một người con đất Trung 18 tuổi quyết định lên Sài Gòn để thi đại học. Chương ở nhờ tại nhà dì Ba ôn thi, bầu bạn với cô nhóc Lan Anh lắm chuyện và cũng tại thành phố này, ngay sát vách nhà dì Ba là gia đình bác Tám với bốn người con, trong đó có Quỳnh. Và giây phút Chương nhìn thấy nụ",chắc em sẽ đọc Hạ đỏ trc vì quyển đấy ngắn =)) thanks anh đã rec ạ :’D
115917817,nguyen quang minh,Còn Chút Gì Để Nhớ,"Tình yêu cũng thật lạ, nhiều lần chắc ta cũng lấy làm ngạc nhiên ko hiểu tại sao người đã cư xử với ta tệ bạc thế, ta vẫn cứ nuôi trong lòng một tình yêu đẹp đẽ và một niềm hy vọng mơ hồ với người. Hẳn đã nhiều lần ta tìm mọi lý lẽ để lên án người, để tự chứng minh rằng đó là một con người tầm thường, bội bạc, ko đáng để nhớ thương chút nào nhưng vẫn ko thể thuyết phục đc trái tim ngốc nghếch, ù lì...Những ngày, những tháng, những năm lặng lẽ và lạnh lùng lướt qua những cuộc đời, những số phận. ",doc sao chi
87579572,Halo Phạm,Còn Chút Gì Để Nhớ,"Sài Gòn _ Thứ 3 ngày 30 tháng 4 năm 20195 stars. 

Ngày lễ mà gặp được iêm này thì khỏi chê vào đâu được, hay là cuốn sách viết vào thời gian giải phóng miền Nam luôn mới hay chớ :)))--------Mới nghe chưa hiểu mô tê gì hết, nhưng biết thằng ku lần đầu vào Sài Gòn đi học xa, tới đoạn nước mắt nó chảy ra lúc nào k hay. Tới đây nhớ mỗi lần đi Sài Gòn mình đều thấy buồn buồn, mặc dù nay đã gần ra trg rồi thế ấy. Kiểu mỗi lần đi là thấy thương Ba thương Mẹ, thương ae trong nhà phải vất vả, nên mỗi ","@@ Tớ cũng k phải fan j của Bác đâu, kiểu tớ cũng khó tếnh ấy c, nên sách of Bác hem phải quyển nào cũng hay ấy.Haha yêu rồi, chờ trc ghét SG lắm, còn làm thơ để thể hiện cái ghét đó mà, nhưng ở riết xa lạ thành thân thương đó cậu. Vs hôm tớ đọc Chuyện nhỏ Sài Gòn by Đàm Hà Phú ấy, nên thương lại càng thương :)))Tớ rất Highly Highly recommend Mắt Biếc và quyển này nhaaaaaaaa.Nếu cậu có dự định đọc ^^"
87579572,Halo Phạm,Còn Chút Gì Để Nhớ,"Sài Gòn _ Thứ 3 ngày 30 tháng 4 năm 20195 stars. 

Ngày lễ mà gặp được iêm này thì khỏi chê vào đâu được, hay là cuốn sách viết vào thời gian giải phóng miền Nam luôn mới hay chớ :)))--------Mới nghe chưa hiểu mô tê gì hết, nhưng biết thằng ku lần đầu vào Sài Gòn đi học xa, tới đoạn nước mắt nó chảy ra lúc nào k hay. Tới đây nhớ mỗi lần đi Sài Gòn mình đều thấy buồn buồn, mặc dù nay đã gần ra trg rồi thế ấy. Kiểu mỗi lần đi là thấy thương Ba thương Mẹ, thương ae trong nhà phải vất vả, nên mỗi ","Chời chời đọc đi câu ơi, hayyyyyyyy lắm lắm luôn ấy, thuộc top favorite of tớ, à tớ mới học theo cậu chèn thêm link đó, cậu nghe thử bài hát cùng tên đi :))) tớ thấy thích khi trong audio book có chèn bài hát đó :)))"
87579572,Halo Phạm,Còn Chút Gì Để Nhớ,"Sài Gòn _ Thứ 3 ngày 30 tháng 4 năm 20195 stars. 

Ngày lễ mà gặp được iêm này thì khỏi chê vào đâu được, hay là cuốn sách viết vào thời gian giải phóng miền Nam luôn mới hay chớ :)))--------Mới nghe chưa hiểu mô tê gì hết, nhưng biết thằng ku lần đầu vào Sài Gòn đi học xa, tới đoạn nước mắt nó chảy ra lúc nào k hay. Tới đây nhớ mỗi lần đi Sài Gòn mình đều thấy buồn buồn, mặc dù nay đã gần ra trg rồi thế ấy. Kiểu mỗi lần đi là thấy thương Ba thương Mẹ, thương ae trong nhà phải vất vả, nên mỗi ","Trời ơi, cậu đến đây làm j vâyyyyy??? Yêu lắm Mắt Biếc mà bh mới biết có bài hát diễn tả nỗi buồn đó...Thanks cậu rất nhiều, tớ rất thích sẽ edit review Mắt Biếc để thêm link này kkk"
87238456,Dinh Tran,Còn Chút Gì Để Nhớ,"Ngày hè đọc chuyện buồn.Ngẫm thấy đời có nhiều điều kì kục. Ngày giải phóng, không thấy tự do và hạnh phúc. Chỉ thấy con người chất phác biến thành kẻ lạnh lùng bội bạc; thấy gia đình, bè bạn, lứa đôi chia ly; thấy nhà dì Ba và nhà dì Sáu chia ra đứng ở 2 bên ranh giới: nhà cách mạng và nhà có người đi cải tạo. Phải chăng đó mới là ý nghĩa chân chính của hai từ Giải phóng??Trách ai bây giờ? Trách người, chỉ vì đeo đuổi mộng tưởng hư ảo, mà nỡ tâm gạt phăng tình cảm chân thành, coi như không!!Hoa","Mình thì không nghĩ vậy,giải phóng ta tạm xem nó là một biến cố của cuộc đời điChỉ có lúc hoạn nạn thì con người mới thể hiện ra bản chất thôiNếu sau này nam chính bị hoạn nạn thì nhân vật nữ cũng đối xử vậy thôi"
115917817,nguyen quang minh,Còn Chút Gì Để Nhớ,"Thực sự thì con tim già cỗi này vẫn cần thêm nhiều mạch nước ""cảm xúc"" hơn nữa mới có thể bị chinh phục được. Trên phương diện bản thân thì thấy những tình cảm trong truyện khó nắm bắt quá, có khi là do mình đọc truyện và cảm nhận theo một hướng suy nghĩ của ""một đứa con gái"", còn nhân vật kể chuyện lại là nam? Chắc vì thế nên mình thấy cái tình yêu này thực sự chưa đến độ sâu đậm. Đó là tình yêu thuở học sinh đang hồi đẹp đẽ và viên mãn,và rồi tự dưng hai con người ấy chia đôi hai ngả với một l",doc truyen saon
56465307,Thạnh Vincent,Còn Chút Gì Để Nhớ,Trai tơ đã làm gì nên tội mà bác Ánh cứ hành hạ từ tác phẩm này qua tác phẩm khác vậy!? Chung tình có gì sai. Cho con người ta có bồ lấy vợ khác đi chứ.,haha bác ấy toàn nhắm trai hiếm mà hành :v
69293900,Sách Chuyền Tay,Còn Chút Gì Để Nhớ,Trai tơ đã làm gì nên tội mà bác Ánh cứ hành hạ từ tác phẩm này qua tác phẩm khác vậy!? Chung tình có gì sai. Cho con người ta có bồ lấy vợ khác đi chứ.,Đau khổ là để trưởng thành hơn thôi. Hãy đi tìm tình yêu đích thực đee
28102985,Danacea Vo,Còn Chút Gì Để Nhớ,Câu chuyện tình cảm đúng chất tình cảm. Mình sẽ đọc thêm truyện của Nguyễn Nhật Ánh!!,Truyện nào của Nguyễn Nhật Ánh cũng hay :))))
59065826,Ha Vu,Ngày Xưa Có Một Chuyện Tình,"MẮT BIẾC ƠI, ĐÃ XA RỒI CÒN ĐÂU...Tôi thích những ngày cúp điện nhiều như thích những ngày mưa. Đó là khoảng thời gian tôi được quây quần bên người thân, hoàn toàn nghỉ ngơi, không vướng bận những chạy vạy cơm áo gạo tiền. Và nếu ở một mình, đó là lúc tôi được làm bạn với sách, hoàn toàn liền mạch, không ngắt quãng giữa những lần gập sách giở trang.Cảm ơn Ngày xưa có một chuyện tình đến vào một ngày như thế!o0oTừ năm Trẻ xuất bản loạt sách khổ nhỏ, giấy màu, tôi chưa đọc tác phẩm mới nào của bác ","mình đọc mà thấy nhớ Mắt biếc, có chút gì đó giống giống"
27535802,Chim Cụt,Ngày Xưa Có Một Chuyện Tình,"MẮT BIẾC ƠI, ĐÃ XA RỒI CÒN ĐÂU...Tôi thích những ngày cúp điện nhiều như thích những ngày mưa. Đó là khoảng thời gian tôi được quây quần bên người thân, hoàn toàn nghỉ ngơi, không vướng bận những chạy vạy cơm áo gạo tiền. Và nếu ở một mình, đó là lúc tôi được làm bạn với sách, hoàn toàn liền mạch, không ngắt quãng giữa những lần gập sách giở trang.Cảm ơn Ngày xưa có một chuyện tình đến vào một ngày như thế!o0oTừ năm Trẻ xuất bản loạt sách khổ nhỏ, giấy màu, tôi chưa đọc tác phẩm mới nào của bác ","Ha wrote: ""...""Đọc xong bạn sẽ thấy có chút giống cũng có chút khác."
38790456,Phuong Kim,Ngày Xưa Có Một Chuyện Tình," Ngày Xưa Có Một Chuyện Tình - Nguyễn Nhật Ánh (2016)  Sài Gòn, 18/01/2017 Đánh giá: 6.5/10 điểm Ngày xưa có một chuyện tình = Hoàng tử bé (phiên bản lỗi) + Mắt Biếc (kết có hậu)  Giống như bác Ánh có một chú Pikachu là Mắt Biếc, nhưng tiến hóa nhờ Hoàng tử bé phiên bản Việt nên trở thành chú Rồng Hải Phòng đang hot hiện này =))  Mình vừa phát hiện ra một chân lý, thời gian đọc sách không phụ thuộc vào số trang của một cuốn sách, mà dựa vào độ hay của cuốn sách đó. Như cuốn này dày 300 trang và ",đồng ý với bạn khoản triết lý quá nhiều ahuhu đọc thấy nếu lược bỏ chắc chỉ còn 1/3 quyển là cốt truyện.
36854346,Thảo Điền,Ngày Xưa Có Một Chuyện Tình," Ngày Xưa Có Một Chuyện Tình - Nguyễn Nhật Ánh (2016)  Sài Gòn, 18/01/2017 Đánh giá: 6.5/10 điểm Ngày xưa có một chuyện tình = Hoàng tử bé (phiên bản lỗi) + Mắt Biếc (kết có hậu)  Giống như bác Ánh có một chú Pikachu là Mắt Biếc, nhưng tiến hóa nhờ Hoàng tử bé phiên bản Việt nên trở thành chú Rồng Hải Phòng đang hot hiện này =))  Mình vừa phát hiện ra một chân lý, thời gian đọc sách không phụ thuộc vào số trang của một cuốn sách, mà dựa vào độ hay của cuốn sách đó. Như cuốn này dày 300 trang và ","Phuong wrote: ""đồng ý với bạn khoản triết lý quá nhiều ahuhu đọc thấy nếu lược bỏ chắc chỉ còn 1/3 quyển là cốt truyện.""Ôi sao dạo trước mình review gắt thế nhỉ. Giờ mình chỉ dám chê mé mé thôi chứ hổng dám chê lộ liễu vầy đâu =))"
25232021,Hai Yen,Ngày Xưa Có Một Chuyện Tình,1. Có cảm giác bác Ánh rất chăm học mấy câu danh ngôn in trên lịch bloc.2. Kết truyện dẹp tan mọi thiện cảm của mình về hình ảnh cậu nhóc.,"Mình thì vẫn luôn ủng hộ kết truyện này của bác. Không phải là sau rất nhiều mệt mỏi, chỉ mong tìm đến một cuốn sách của bác Ánh để thấy cuộc sống nhẹ nhàng và tràn đầy lạc quan sao?"
84601691,Vân Anh,Ngày Xưa Có Một Chuyện Tình,1. Có cảm giác bác Ánh rất chăm học mấy câu danh ngôn in trên lịch bloc.2. Kết truyện dẹp tan mọi thiện cảm của mình về hình ảnh cậu nhóc.,Minh cũng rất thích kết thúc nhẹ nhàng và tràn đầy lạc quan này. Sao lại dẹp tan mọi thiện cảm về hình ảnh cậu nhóc nhỉ?
56465307,Thạnh Vincent,Ngày Xưa Có Một Chuyện Tình,"Đọc tới giữa cuốn sách, người đọc có cảm giác có lẽ chiều hướng câu chuyện sẽ lại giống như ""Mắt biếc"", dìm con người ta xuống tận cùng của sự thống khổ, của nỗi ray rứt ngậm ngùi trong tình yêu. Nhưng không, ""Ngày xưa có một chuyện tình"" lại đem đến cho ta một góc nhìn khác, chững chạc hơn, trưởng thành và cao đẹp hơn về tình yêu. Cây chuyện tình ấy không còn chỉ là tình yêu mang tính bản năng giữa các nhân vật, mà có nhiều hơn sự chiêm nghiệm, suy ngẫm để nhận ra những giá trị cao điểm của một",cái kết hp mỹ mãn :')
83068846,Bảo Bảo,Ngày Xưa Có Một Chuyện Tình,"Khi đọc vài trang xong nhìn lại bìa sách mình đã đoán cô gái đó là Miền, chàng trai đứng kế là Vinh và phía bên kia là Phúc. Cái tình cảm trong veo, nhẹ tênh của cậu học sinh lớp 9 dành cho 'nhỏ' ngồi kế trong lớp lầm lỳ ít nói của mình. Mình bật cười khi Vinh lí nhí nói 'Hình như tao thích nhỏ Miền' với Phúc. Mình còn nghĩ ôi dào nít quỷ ghê và tưởng rằng nó vẫn sẽ thuận thế xuôi theo không 1 chút sóng bão.Nhưng rồi mình bị cuốn theo câu chuyện 3 người và đúng như câu nói của cậu Huân ""Nỗi đau ",Écccc! Chừng sau nhắn dấu nha bạn đọc mờ mắt mất thoy :3
19292795,Khanh,Ngày Xưa Có Một Chuyện Tình,"một kết thúc rất khác của Mắt Biếc, mình cảm thấy vậy. mình đã không thể buông sách xuống từ những dòng đầu tiên...:)",dễ thương lắm hở. ko nhớ cốt truyện mắt biếc mà hnhu hơi buồn thì phải
70257168,Mill Hani,Ngồi Khóc Trên Cây,"Điểm chính xác: 3.5/5Mình làm tròn lên 4 sao vì...làm tròn xuống thì tội em nó quá :|****Đầu tiên là 2 mặt tiêu cực: Thứ nhất.Mấy trang đầu tiên của quyển sách làm mình hơi khó chịu.Mỗi câu bác Ánh lại xuống dòng một lần.Thề có God là mình chẳng hiểu tác dụng của việc xuống dòng này là gì.Sự rối bù đó làm mình có cảm giác tác giả đang kéo dài quyển sách ra.Và (một lần nữa) God ơi, sách là từ cây mà ra, xin bác ít nhất hãy tiết kiệm giấy một chút.Thật may là chỉ có hai trang đầu mới vậy, phần còn","đúng rồi đó bạn, sách nhìn rõ dày luôn mà đọc tí xíu là xong. MÌnh thấy cuốn Những chàng trai xấu tính là in tiết kiệm nhất :3"
12501281,Nguyễn,Ngồi Khóc Trên Cây,"[Edited Review]Hôm nọ ngồi nói chuyện với bạn về NNA và vì sao tôi không thích truyện của nhà văn cho lăm, nói trắng ra là nhiều lúc thấy phản cảm và phát buồn nôn, nhưng mà nhiều lúc vẫn cứ bị hấp dẫn!?Đại loại tôi thấy giả tạo. Cốt truyện đơn giản. Nhân vật một chiều. Ngây thơ quá đà, lành quá đáng. Tình tiết không tự phát triển mà theo cái kiểu nhà văn hứng lên thì ném cho phát xuống đất. Nhưng mà lại dễ thương, lại mộng mơ? Sự nông cạn trong lòng vẫn rất dễ bị khuất phục.Hồi cấp 2 đọc ""Kính ","Sách của Nguyễn Nhật Ánh đắt lắm, đấy là điều duy nhất tớ biết :))"
21152888,Winnie MQ,Ngồi Khóc Trên Cây,"[Edited Review]Hôm nọ ngồi nói chuyện với bạn về NNA và vì sao tôi không thích truyện của nhà văn cho lăm, nói trắng ra là nhiều lúc thấy phản cảm và phát buồn nôn, nhưng mà nhiều lúc vẫn cứ bị hấp dẫn!?Đại loại tôi thấy giả tạo. Cốt truyện đơn giản. Nhân vật một chiều. Ngây thơ quá đà, lành quá đáng. Tình tiết không tự phát triển mà theo cái kiểu nhà văn hứng lên thì ném cho phát xuống đất. Nhưng mà lại dễ thương, lại mộng mơ? Sự nông cạn trong lòng vẫn rất dễ bị khuất phục.Hồi cấp 2 đọc ""Kính ",Tôi nghĩ không phải giả tạo. Mà ông giữ giọng văn trong trẻo như tâm hồn của trẻ con ngày ấy.
108492619,Minh Trí,Ngồi Khóc Trên Cây,"[Edited Review]Hôm nọ ngồi nói chuyện với bạn về NNA và vì sao tôi không thích truyện của nhà văn cho lăm, nói trắng ra là nhiều lúc thấy phản cảm và phát buồn nôn, nhưng mà nhiều lúc vẫn cứ bị hấp dẫn!?Đại loại tôi thấy giả tạo. Cốt truyện đơn giản. Nhân vật một chiều. Ngây thơ quá đà, lành quá đáng. Tình tiết không tự phát triển mà theo cái kiểu nhà văn hứng lên thì ném cho phát xuống đất. Nhưng mà lại dễ thương, lại mộng mơ? Sự nông cạn trong lòng vẫn rất dễ bị khuất phục.Hồi cấp 2 đọc ""Kính ",2020 và đọc được 1 cái bình luận đúng ý mình :33
52528988,Lê Thắng,Ngồi Khóc Trên Cây," Lúc nào mình cũng ghen tỵ với tuổi thơ của những nhân vật trong sách của chú Ánh. Đôi khi bắt gặp những trò chơi trong tuổi thơ mình ở trang sách, đôi khi bắt gặp cả những mong nhớ về một tuổi thơ chưa bao giờ có được. Những truyện dài mới của chú, truyện nào nói về tình yêu lứa đôi cũng trong sáng, dễ thương nhưng cũng thiết tha vô cùng. Quyển này cũng vậy, nhất là ở những trang giữa, tim cứ như thắt lại theo nỗi đau của nhân vật *dù cuối cùng cũng là một kết thúc đẹp và lúc nào gấp sách lại c","Bạn nè, có thể giải thích giúp mình 1 chút được không. Vậy là cuối cùng cô bé Rùa vẫn còn sống đúng không?"
13444419,Lệ Lin,Ngồi Khóc Trên Cây," Lúc nào mình cũng ghen tỵ với tuổi thơ của những nhân vật trong sách của chú Ánh. Đôi khi bắt gặp những trò chơi trong tuổi thơ mình ở trang sách, đôi khi bắt gặp cả những mong nhớ về một tuổi thơ chưa bao giờ có được. Những truyện dài mới của chú, truyện nào nói về tình yêu lứa đôi cũng trong sáng, dễ thương nhưng cũng thiết tha vô cùng. Quyển này cũng vậy, nhất là ở những trang giữa, tim cứ như thắt lại theo nỗi đau của nhân vật *dù cuối cùng cũng là một kết thúc đẹp và lúc nào gấp sách lại c","dù đấy là kết thúc mở nhưng theo cách viết của bác Ánh trong rất nhiều quyển sách, cũng như ở đoạn cuối thì mọi chi tiết nêu ra lí do cũng được viết rất chi tiết nữa, nên mình tin là Rùa vẫn còn sống :D"
20123295,Đại tá Cá Vàng,Ngồi Khóc Trên Cây,"Tui gần hăm mốt tuổi và đọc đủ nhiều truyện NNA, nhất là các thể loại sướt mướt Hạ đỏ, Mắt biếc mười mấy năm nay nên chỉ cần đọc 1/3 cái truyện là tui biết khúc cuối nó sẽ như thế nào.Tui định cho 2 sao rưỡi nhưng mà tui thích làm tròn xuống. Có lẽ ông NNA cũng tự biết khúc cuối dễ đoán quá nên chế thêm mấy chục trang để biến cái khúc cuối nó khang khác đi theo kiểu rất giả. Hehe. ","Ko ưa ổng nhưng thấy cậu cuốn nào mới của tác giả ra lại đọc, đọc rồi chê (như cuốn Hai con mèo chẳng hạn). Nhìn thấy nhiều hành động giống vậy ở nhiều người nhưng ko tỏ động cơ lắm :|"
18743684,Quí Hiển,Ngồi Khóc Trên Cây,"Tui gần hăm mốt tuổi và đọc đủ nhiều truyện NNA, nhất là các thể loại sướt mướt Hạ đỏ, Mắt biếc mười mấy năm nay nên chỉ cần đọc 1/3 cái truyện là tui biết khúc cuối nó sẽ như thế nào.Tui định cho 2 sao rưỡi nhưng mà tui thích làm tròn xuống. Có lẽ ông NNA cũng tự biết khúc cuối dễ đoán quá nên chế thêm mấy chục trang để biến cái khúc cuối nó khang khác đi theo kiểu rất giả. Hehe. ","Không, tớ fan NNA từ nhỏ. Tuổi thơ tớ phần nào gắn với truyện NNA mà. Có điều là những sách gần đây nó không hay hoặc nó đi vào lối mòn quá thôi."
64118809,Hà Ngân,Ngồi Khóc Trên Cây,"Có lẽ sẽ là hơi muộn khi một chàng trai 26 tuổi đọc tập truyện được viết cho những bạn trẻ độ tuổi mới lớn. Nhưng có sao đâu nhỉ, văn chương và câu tứ là của tất cả mọi người, chúng ta sẽ có những cảm nhận cũng như góc nhìn khác nhau về tác phẩm. Ở cái độ tuổi chấp chới chạm tới lằn ranh giới trưởng thành và tuổi trẻ này tôi mới đọc một tác phẩm của Nguyễn Nhật Ánh, điều tôi nhận thấy rằng từ ngữ của ông thật trong sáng và mộc mạc, bình dị nhưng cũng rất đẹp mà không kém phần sâu lắng.""Chiều rớt",Đọc nhanh quá anh ơi :((((((
64118809,Hà Ngân,Ngồi Khóc Trên Cây,"Có lẽ sẽ là hơi muộn khi một chàng trai 26 tuổi đọc tập truyện được viết cho những bạn trẻ độ tuổi mới lớn. Nhưng có sao đâu nhỉ, văn chương và câu tứ là của tất cả mọi người, chúng ta sẽ có những cảm nhận cũng như góc nhìn khác nhau về tác phẩm. Ở cái độ tuổi chấp chới chạm tới lằn ranh giới trưởng thành và tuổi trẻ này tôi mới đọc một tác phẩm của Nguyễn Nhật Ánh, điều tôi nhận thấy rằng từ ngữ của ông thật trong sáng và mộc mạc, bình dị nhưng cũng rất đẹp mà không kém phần sâu lắng.""Chiều rớt",Không có gì là muộn hết chàng trai 26 tuổi ạ
5011787,Huyen,Ngồi Khóc Trên Cây,"À, bởi vì rằng thì là mà, sau một thời gian đọc sách triết học triết lý rồi mấy tiểu thuyết lý luận sự đời chua chát mệt đầu quá, nên mình muốn tìm đọc cái gì về tình yêu tình cảm trong sáng sến sẩm sướt mướt kiểu như xem phim Hàn Quốc một chút. Và quyển này thì hình như có tất cả những yếu tố đó. Tình cảm tuổi mới lớn trong sáng, nhẹ nhàng, ngây thơ. Văn miêu tả tình cảm nội tâm thì sến vô cùng tận. Yêu nhau, rồi tưởng là anh em họ hàng, rồi hóa ra lại éo phải. Chưa kip mừng quá được mấy giây t",Hahaha. Cau dang o VN a?
