"Giống như một chiếc vé về lại tuổi thơ làm cho mình nhớ những trò chơi hồi nhỏ. Những đứa trẻ trong cuốn sách cũng vậy đầy trí tưởng tượng nghĩ rằng một đống cát sắp xây nhà là một hòn đảo, sự thật là đống cát nhưng đối với bọn trẻ là hòn đảo chứa nhiều điều kỳ diệu mà người lớn không thấy được. Cách bác Ánh kể làm mình rất thích cuốn sách này không chỉ vậy bác còn thêm vào những chi tiếc về ma túy đối với trẻ em ra sao nữa.",['Ánh']
"Lúc đầu định đọc cho mấy đứa cháu ở nhà nghe nhân ngày nghỉ lễ dương lịch về nhà, nhưng càng đọc lại càng bị cuốn hút bởi giọng văn dí dỏm, hài hước, những suy nghĩ hồn nhiên, ngây thơ của mấy đứa trẻ trong câu chuyện. Đảo Mộng Mơ đưa ta trở về những kí ức tuổi thơ, hồn nhiên và mơ mộng. Một cuốn sách hay ho và tươi vui cho ngày đầu năm :)","['Đảo', 'Mộng Mơ']"
"Có lẽ câu chuyện hơi trẻ con đối với bản thân mình nhưng không thể phủ nhận rằng từng trang truyện như đưa mình về với tuổi thơ nơi mà mình mãi mãi khôg trở lại được nữa. Cảm thấy nhớ quay quắt ngôi nhà cũ, xóm chợ cũ, con mương cũ dềnh nước mỗi khi mùa mưa đến. Ngòi bút của NNA luôn đơn giản nhưng lại kì diệu vậy đó ",['NNA']
"“Đảo mộng mơ” làm cho mình nhiều cũng tưởng tượng ra đó là hòn đảo Robinson thật. Lời văn viết rất nhẹ nhàng, mạch lạc. Lúc làm mình nghe cay cay khoé mắt là lúc Tin biết hòn đảo sắp bị phá. Tin buồn dường như mình cũng buồn theo. Nhưng không ngờ cái kết vô cùng có hậu, mình còn mừng cùng Tin và là các bạn.","['Robinson', 'Tin']"
"Nếu là hồi đó sẽ thích lắm, vì nhân vật chính gợi mình nhớ đến Quý ròm, Tiểu Long với nhỏ Hạnh, vì hồi nhỏ mình cũng có một lâu đài tưởng tượng khi táy máy chất từng thùng nước ngọt như xếp Lego.Chỉ là giờ mình không còn ""trẻ thơ"" để cảm nhận lại cảm giác ấy lần nữa.","['Tiểu Long', 'Hạnh', 'Lego']"
"Đọc sách của Nguyễn Nhật Ánh giúp tâm hồn mình như được tưới nước để không quá khô cằn trong cuộc sống bộn bề lo toan này , để có những phút dừng mà nhìn lại bao điều tươi đẹp mà mình đã được cuộc đời hào phóng ban tặng .",['Nguyễn Nhật Ánh']
Thế giới trong mắt trẻ thơ luôn hồn nhiên và trong sáng đến lạ thường. Tin và Bảy trở nên can đảm hơn sau khi trở thành chúa đảo và phó chúa đảo (Đảo trong trí tượng tượng của 2 cu cậu là một đống cát chờ trộn vữa xây nhà) nên ta hãy luôn trân trọng những suy nghĩ ngây thơ ấy của trẻ con vì biết đâu đó lại là những mầm non sẽ lớn lên thật kiên cường trong tương lai.,['Bảy']
Một ngày 8/3 trong veo với câu chuyện dễ thương và giàu trí tưởng tượng của lũ trẻ. Cuộc sống này không gì là không thể khi mình là trẻ con. ,[]
Tuổi thơ mỗi người luôn chứa đựng những kỉ niệm đáng nhớ...những kỉ niệm không bao giờ có thể quên được...mình cũng luôn luôn mơ được một lần lạc trên ''ĐẢO HOANG'' của riêng mình...!,"['ĐẢO', 'HOANG']"
Một cuốn truyện trong trẻo và ngọt như bịch si rô dâu ,[]
Úi đọc lâu quá quên mất tiêu nói về gì oy,['Úi']
"đây chắc là tác phẩm duy nhất của bác ánh mình đã đọc sau kính vạn hoa. đọc từ hồi cấp hai rồi cơ nên chẳng nhớ gì hết, viết ở đây để nhắc năm 2019 phải đọc lại hehe",[]
"Đảo Mộng Mơ!Hòn Đảo đưa những người lớn về những mộng mị, thời trẻ nhỏ mơ mộng và giàu trí tượng tượng.Quyển sách giúp những ai đang khô khan cảm xúc với xã hội sẽ mềm mại hơn và yêu đời hơn.","['Mộng Mơ', 'Hòn Đảo', 'Quyển']"
Một chút đáng iuu của tuổi thơ <3,[]
"quyển nna đầu tiên mình đọc, không nhớ rõ chi tiết nhưng nhớ là hay",[]
nhẹ nhàng câu chuyện của những đứa trẻ ,[]
"Một cuốn sách thu hút bởi sự ngây thơ của những đứa trẻ, đọc siêu siêu cute luôn 😂Đánh giá khá cao cuốn này !!!",[]
"Tươi sáng, hồn nhiên và cực kì trong trẻo.Không thể lạc đi đâu được văn phong của bác Nguyễn Nhật Ánh.Cùng đọc và cùng mơ lại...khi ta còn bé...",['Nguyễn Nhật Ánh']
Quá dễ thương :)) Trẻ em nên được sống hồn nhiên và mơ mộng như thế...,[]
"Đọc luôn trong 2 tiếng đồng hồ. Vẫn là Nguyễn Nhật Ánh. Lời văn dễ đọc, thu hút và thấu người.",['Nguyễn Nhật Ánh']
Câu chuyện sẽ không hợp với một số người Nội dung dễ thương ❤,[]
"Trí tưởng tượng của bác quả thật quá phong phú, ngọi bút của bác có thể đưa con người ta đi 5 châu 4 biển. Một câu chuyện đậm chất tuổi thơ!",[]
cốt truyện không có gì nổi bật lắm khá nhàm chán nên khá dễ buồn ngủ,[]
Childhood,[]
"Câu chuyện dễ thương này sẽ phù hợp với các bạn mẫu giáo, tiểu học hơn là đứa 21 tuổi như mình. Đọc mà thấy già quá :)))",[]
"Đẹp, dễ thương và trong sáng ❤. Câu truyện ngắn mang lại bao cảm xúc tuổi thơ tươi đẹp. "" Căn phòng đẹp nhất là căn phòng mà bọn trẻ vừa đi qua"" bao nhiêu mộng mơ thơ ấu cuốn tan đi những lo lắng, mệt mỏi cuộc sống. Chúa đảo, phó chúa đảo và phu nhân- những cô cậu lớp sáu mà rất ngây ngô và đáng yêuu lắm. Trân trọng và yêu thương thật nhiều những cảm xúc hồn nhiên ấy !! 🌺🌺",[]
"Truyện của Nguyễn Nhật Ánh thì nổi tiếng là gần gũi và dễ đọc rồi. Một lần nữa tác giả tuổi thơ viết về tuổi thơ thành công. Khi trưởng thành người ta thường quên đi mất mình đã từng là trẻ con, quên đi mất những tháng ngày mộng mơ khi còn thơ ấu. Những trang sách tuy không đủ sức làm ta nhớ lại thơ ấu nhưng như một ly nước mát giúp tưới mát thêm tâm hồn.",['Nguyễn Nhật Ánh']
Cuốn sách này rất hay. Lời văn của tác giả giản dị và vô cùng gần gũi.,[]
"Dễ thương lắm lắm lắm luôn ấy, làm mình nhớ về hồi trẻ trâu suốt ngày trốn ngủ trưa để đi chơi với các bạn hàng xóm. Lời văn trong sáng, giản dị đã mở ra cho tui cả một vùng trời kí ức",[]
Mình cũng có 1 vé quay về hình ảnh hòn đảo ngày xưa của mình :),[]
"Điểm cộng:-Cuốn truyện kể về tuổi thơ, về những suy nghĩ ngây thơ và đầy màu sắc sáng tạo của thời trẻ con qua ba bạn trẻ đáng yêu là Tin, Bảy và Thắm-Niềm tin giúp con người ta sống tốt hơn mỗi ngày và tự tin hơn về bản thân mình như Tin và Bảy đã dám chống lại kẻ bắt nạt mình hay đứng lên tố cáo việc xấu đang xảy ra-Trí tưởng tượng siêu đỉnh của tác giả như đưa mình vào tham quan Đảo mộng mơ, một nơi mà mình chưa từng nghĩ là nó có thật -Lúc đầu mình định cho 4 sao nhưng càng đọc, mình càng th","['Tin', 'Bảy', 'Thắm', 'Tin', 'Bảy', 'Đảo']"
"The story recalls me of my childhood when my life - like any other kids - revolved around my imagination. The world in a child's mind is so magical and beautiful and this book described it excellently. A lovely, nostalgic story with slightly dramatic events to aware people of today's issues (bullying, drugs, etc.) The book reminds adults to care for their children's lives and happiness and to let go of reality a bit. Really well-written.",['A']
"Đọc quỷên sách này xong là mình lập tức là viết ngay 1 bài về tuổi thơ của mình. Như cậu nhóc trong chuyện, mình cũng đã tưởng tượng ra rất nhiều thứ hay ho hồi thơ ấu, mà đến giờ mình khi mình đã lớn, ngồi nghĩ lại rồi tự hỏi sao mình có thể tưởng tượng ra như vậy. Cả 1 trời tuổi thơ bay về miên man.",[]
"Một quyển sách cực kì dễ thương!! Bọn trẻ, chúng giàu trí tưởng tượng, chúng chơi đùa, chúng hiện thực hóa và bảo vệ giấc mơ theo cách riêng của chúng: rất bướng bỉnh nhưng vẫn cực nhí nhố, ngộ nghĩnh và hồn nhiên. Quyển này thực sự làm mình liên tưởng tới bản thân ở độ tuổi cấp 1 và bé 4 tuổi của chị mình. Bỗng muốn trở về tuổi thơ quá đi...",[]
Keywords:#Fun#addicted#humorous#imaginative,['Fun']
Có một đảo mộng mơ trong tuổi thơ giản dị của một cậu bé miền quê...,[]
"Đọc những tác phẩm trước của NNA, thì thấy những tác phẩm sau không được tuyệt vời như trước nữa",['NNA']
Câu chuyện mộng mơ tuổi thơ,[]
"Hồi còn đi học, mỗi lần hè đến là chỉ cần một tập truyện Nguyễn Nhật Ánh là ngồi im một chỗ đọc cả ngày không chán. Cám ơn cuốn sách này đã đưa mình về những ngày hè ấy :D","['Nguyễn Nhật Ánh', 'D']"
"Ai có con nhỏ thì nên đọc cuốn này, để hiểu chúng nó không phải là đang nói dối, nó chỉ đơn giản là có trí tưởng tượng phong phú hơn người lớn mà thôi.",[]
"Vẫn là một cuốn truyện nhẹ nhàng, lãng mạn của bác Ánh. Kết thúc sách, mình lại thấy một nỗi buồn len lỏi. Lớn lên rồi, còn ai giữ được cho mình những vùng trời mơ mộng trẻ con?",['Ánh']
Not interesting as the others of Anh when writes for children.,['Anh']
"Đúng như tiêu đề: đó là đảo mộng mơNiềm vui đắm chìm trong trí tưởng tượng của con trẻ luôn tràn ngập cảm xúc và được nuôi dưỡng bởi người lớn. Cốt truyện của NNA vẫn đơn giản, chậm rãi nhưng có hồn",['NNA']
"Đảo mộng mơ là một truyện ngắn thú vị, mang tính giải trí cao và chứa đựng cả những giá trị nhân văn. Diễn biến truyện mượt mà dẫn dắt người đọc đi từ trang này đến trang khác...",[]
i love it . Gentle and lovely,['Gentle']
"Kì thực là xem phim rồi mới đọc sách nên có lẽ là cảm xúc về bộ truyện này trong mình không mãnh mẽ bằng những thước phim.Tuy vậy, đọc được những tập truyện cũng có những cái hay mà xem phim không thể gột tả hết được (đấy là chưa kể đến việc đâu phải tất cả các tập truyện đều được chuyển thể thành phim?!)Đến giờ nhớ lại vẫn còn mỉm cười với những thí nghiệm hóa học vui, những bài toán mẹo (mình không nhớ rõ là tập nào mà nhân vật nam dùng một bài toán để gạt lấy ngày sinh nhật của nhân vật nữ ấy",[]
"Khó mà có thể gói gọn hết tất cả những cảm nghĩ của mình về bộ truyện từng là một phần của tuổi thơ này trong một bài review. Mỗi một tập truyện là một màu sắc khác nhau, một thế giới khác nhau và một niềm vui trẻ thơ nho nhỏ khác nhau, nhưng đều để lại những dư vị đặc biệt. Bộ ba nhân vật chính cũng thật đặc biệt. Cái gì giỏi thì rất rất giỏi, cái gì dở cũng rất rất dở. Nên mới tạo thành một bộ ba vô đối như thế.Hồn nhiên và trong veo, tự nhiên mà sâu sắc, hài hước mà thâm sâu, Kính Vạn Hoa là ",['Kính Vạn Hoa']
"Rate 4.5Mình rất thích đoạn đầu truyện nàyTuổi thơ rất đẹp hồn nhiên và giàu giá trị nhân văn, các bài học sâu sắc.Tuy nhiên những tập cuối thì mình không thích lắm, dường nhưng chất sâu sắc phai nhạt đi hẳn trong những tập cuối, viết theo mô típ lặp đi lặp lại.Overall thì nên đọc từ tập 1-7 (truyện bộ lớn)",[]
"Sách của Nguyễn Nhật Ánh luôn luôn mang màu sắc trẻ thơ hồn nhiên thơ mộng với những câu chuyện tình trẻ con đầy vô tư. Kính bạn hoa, đúng như tác giả đã kì vọng: “ ... cứ lắc một cái, một câu truyện mới lại hiện ra...” Sách sẽ giúp những ai đã trưởng thành có cơ hội nhìn lại tuổi học trò hồn nhiên, giúp trẻ con biết quý trọng hơn tuổi thơ mà mình đang có.","['Nguyễn Nhật Ánh', 'Kính']"
"Những ngày tháng xa vắng trẻ thơ lại ùa về, những ngày nhong nhong gầy tong, vừa ăn cơm xem phim, hay bắt gặp một quyển truyện nhỏ nhắn là reo lên thích thú.Rồi xem đi xem lại đến quen thuộc.Một phần trong tôi đã bao tháng năm rồi, kẻo tôi không còn nhứ mình hiện giờ và người trước kia có mối liên hệ nào chăng?",[]
Cả một tuổi thơ của mình ở đây.,[]
"Một chút nụ cười, một chút ước mơ tuổi học trò...",[]
The book series are an important part of my childhood. I still remember the joy feeling of collecting each volume.,[]
"Bác Nguyễn Nhật Ánh là một trong những tác giả đầu tiên mình ngưỡng mộ, và ""Kính vạn hoa"" cũng là một trong những series truyện dài mình thích nhất. Những điều khiến mình luôn dành một sự ưu ái đặc biệt cho những tác phẩm dán nhãn ""Nguyễn Nhật Ánh"" nằm ở lối hành văn dí dỏm và các nhân vật chính dễ thương (họ không bao giờ hoàn hảo, họ có những thói xấu đôi khi cực kì khó ưa, nhưng họ sẽ luôn luôn có một trái tim hướng thiện chân thành). Những điều này đã được thể hiện cực kì rõ ràng xuyên suốt ","['Nguyễn Nhật Ánh', 'Nguyễn Nhật Ánh']"
"Bộ này ngày xưa mình mê lắm, ôm ở nhà anh họ về đọc hết cuốn này đến cuốn khác chả theo thứ tự gì cả. Ngày xưa thì làm gì có máy tính hay TV mà xem suốt ngày đâu, tính mình cũng lầm lì nên chỉ có ôm sách từ góc này đến góc khác, bộ truyện này mình đọc 2 lần có những tập như “xin lỗi mày Tai To”, “con mả con ma”, “thủ môn bị từ chối” mình đọc tận lần 3 vì hay quá, nhất là cuốn Tai To trời ơi my best book ever đến tận bây giờ luôn. Mà thật ra còn 3 cuốn trong bộ này mình chưa đọc vì sau này lỡ sa ","['TV', 'Tai To', 'Tai To']"
"M được biết tập truyện này qua 1 người bạn vô cùng mọt sách. Bạn có sở thích sưu tập sách cũ. Cứ mỗi khi tìm đc 1 tập chuyện Kính Vạn Hoa mới là lại cho m đọc. Nhận đc truyện m đọc ngấu nghiến trong buổi chiều là xong. Rồi lại tiếc nuối vì đọc nhanh quá hết mất rồi. Đọc đi đọc lại tập truyện cho đến khi có truyện mới. Tập truyện mang lại cho m niềm ham mê đọc sách. Sao mà chỉ ngần ấy còn chữ mà tác giả lại tạo ra quyển sách hay ho như thế, thú vị như thế?","['M', 'Kính Vạn Hoa']"
"Những tập truyện rất hay, nhẹ nhàng và mang nhiều giá trị nhân văn. Mỗi nhân vật hiện lên với một nét tính cách khác nhau đem đến sắc màu của tuổi thơ cho người đọc. Thi thoảng mình vô thức mỉm cười với những tình tiết trong truyện, sao mà trong sáng, sao mà dễ thương thế. Có lẽ sau khi đọc xong mình phải cày lại bộ phim mới được. Thực ra mình thấy 4.5 thì hợp lý nhưng thôi thì +0.5 vì dễ thương cũng đáng. Rất nên đọc để giảm stress, thư giãn đầu óc giữa cuộc sống đầy bộn bề này nhé!",[]
"Mình lớn lên cùng với những con chữ trong Kính Vạn Hoa. Quý Ròm, Tiểu Long và nhỏ Hạnh là những người bạn đã đồng hành với mình trong suốt thời cấp 1 và cấp 2. Vẫn nhớ khi truyện được chuyển thể thành phim, vào những buổi trưa hanh hao nắng ở nhà ông bà ngoại, mình háo hức đón chờ từng tập một, rồi thuộc lòng cả bài hát nhạc phim. Nếu bạn cũng đang đi tìm những mảnh ghép để lấp đầy trí nhớ tuổi thơ, đừng bỏ qua Kính Vạn Hoa nhé.","['Kính Vạn Hoa', 'Tiểu Long', 'Hạnh']"
"Đây là tập truyện dài rất dài đầu tiên cuốn hút mình đọc như vậy, có lẽ bạn sẽ bật cười thích thú khi đến một đoạn văn, cũng có thể lo lắng sợ hãy cho những phi vụ phá án , giàu tính nhân văn giữa những tình bạn, hài hước dí dỏm , tác giả miêu tả lại tâm trạng những đứa trẻ như người bạn cùng tuổi của mình vậy. Rất hấp dẫn :))",[]
"Tuổi thơ là những đoạn ngóng từng ngày tới sinh nhật để được tặng cuốn tiếp theo của bộ truyện...Mỗi một cuốn rất dày, chẳng nhớ số trang, nhưng lần đầu tiên được tặng thì cứ nghĩ chắc phải lâu lắm mới đọc hết được.Rốt cuộc, sinh nhật năm tới chưa đến mà trang cuối cùng đã được lật sang rồi...",[]
Cả trời tuổi thơ. Cực kì mê giọng văn dí dỏm của bác Ánh và cách kể chuyện lôi cuốn dễ thương,['Ánh']
"Ôi, ‘KÍNH VẠN HOA’ tuổi thơ của mình, màu sắc và rực rỡ.Chính xác là bộ sách mình thích nhất của bác NNA.","['KÍNH VẠN HOA', 'NNA.']"
"Có đủ bộ, không thiếu quyển nào. Đúng nghĩa sách thiếu nhi giải trí và cũng học hỏi được chút ít.",[]
Cá nhân mình thì thích những năm tháng cấp hai hơn là cấp ba.,[]
Ai đã đi qua 1 thời tuổi thơ mà không đọc được bộ kính vạn hoa thì đúng là 1 sự thiếu sót. ,[]
"Tình yêu một thời của mình. Nói thật là giờ đọc các tác phẩm mới của Nguyễn Nhật Ánh mình không còn thấy mê mẩn như hồi cấp 2 nữa nhưng sự hâm mộ dành cho tác giả vẫn không hề thay đổi. “Sao một người lớn có thể viết về những đứa ở tuổi mình hay thế, thật thế, như kiểu ông đã hóa trang cho trẻ đi độ 3 chục tuổi rồi trà trộn vào hội học sinh nhí nhố ý?” Đấy, mình vẫn luôn thắc mắc như vậy đấy. Bạn bè, trường học, gia đình – vẫn những chủ đề quá đỗi quen thuộc nhưng các câu chuyện có cái hồn tươi ",['Nguyễn Nhật Ánh']
Bộ truyện đã từng đồng hành với tuổi thơ của biết bao bạn trẻ. Những mẩu chuyện hài hước và hóm hỉnh tuổi học trò không chỉ đem lại tiếng cười cho độc giả mà còn nhiều khúc nào là suy luận nào là giải đố gây tò mò nữa.,[]
"Thú thật là mình không thích giọng văn của bác Ánh (nhất là đến bây giờ đọc lại), nhưng Quý, Long, Hạnh và những câu chuyện xoay quanh cuộc sống của bộ 3 đã đủ để Kính Vạn Hoa trở thành 1 phần quan trọng trong tuổi thơ của mình.","['Ánh', 'Quý', 'Long', 'Hạnh', 'Kính Vạn Hoa']"
One of the best Vietnamese series for kids ,[]
tuổi thơ của mình đây.... tập theo anh Long ném lon không biết bao lần ở cái khoảnh sân sau nhà :'(,['Long']
"Love the series of Kinh Van Hoa, although I havent finished them.Really love the adventure of the kids, although I reach the 20s when I read them.Mr. And really poured his heart into the books.",['Kinh Van Hoa']
Này với Ngũ quái Sài Gòn chính là tuyệt tác văn học thiếu nhi chứ đâu xa. Hồi nhỏ đọc mê mẩn luôn,"['Ngũ', 'Sài Gòn']"
My childhood!!!,[]
"Cây chuối non đi giày xanh thân quen như một bài đồng dao mùa hạ, ở đó có những tình cảm đầu đời bung nở xanh mướt như lộc non, những trò nghịch phá nồng nhiệt như nắng hè, có những cuộc tình người lớn gập ghềnh như dòng suối, những nghĩ suy mỏng tang như cánh ve sầu, hòa trong tiếng truyện chưởng Kim Dung ì xèo, tiếng truyện diễm tình Quỳnh Dao não nuột, tiếng trái tim cựa mình tí tách, tiếng tình bạn rổn rảng, tiếng giận hờn lặng thinh… •Bài đồng dao này cứ mỗi mùa hè lại cất lên lảnh lót, làm","['Kim Dung', 'Quỳnh Dao']"
Có vẻ cuốn này đã nhen nhóm lại tình yêu với bác Ánh đã đánh rơi từ lúc nào.,['Ánh']
"Thiệt tình mà nói, nếu chỉ xét thuần về motif truyện thì cái motif truyện trong các tác phẩm của bác Nguyễn Nhật Ánh bị xếp vào hàng cũ mèm cũ rích, xào đi xào lại 10 lần như chục...Nhưng cái quái gì làm cho sách nào mới của bác cũng làm tui muốn mua và đọc vèo vèo chỉ trong vài tiếng? (đọc nhanh không phải do sách mỏng mà do lời lẽ đơn thuần nhẹ nhàng quá, khiến đầu óc có thể thư thả mà đọc nhanh như một vị thần :D)Motif không mới nhưng đám trẻ con trong sách Nguyễn Nhật Ánh - cách chúng đối xử","['Nguyễn Nhật Ánh', 'D', 'Motif', 'Nguyễn Nhật Ánh']"
"Lúc tối mình chỉ lỡ miệng nhấp hai ngụm cà phê thôi mà nằm mãi không ngủ được 😂 Nên là mình mang cuốn sách này ra đọc tiếp.Chủ đề tuổi thơ, tuổi mới lớn của bác Ánh giống như một mỏ vàng, mà có mỏ nào đào mãi không hết đâu :)) Vậy nên cây chuối non lần này cũng từa tựa như cô bé Rùa hay là cô bé Mận năm nào thôi à :))Nhưng đó cũng là một nét tài năng của bác ấy. Làm sao để xào lại những hình mẫu tương tự nhau như vậy mà người đọc vẫn yêu quý đón nhận, sách vẫn bán chạy tưng bừng, đâu phải là điề","['Nên', 'Ánh', 'Rùa', 'Mận']"
"Mình chọn 4,5 sao cho cuốn này. 0,5 là ủng hộ cho bác. Cuốn này mới ra là mình đặt luôn bản bìa cứng, được tặng cuốn lịch để bàn siêu cute. Khỏi phải bàn về bản bìa cứng này nhé, siêu đẹp siêu thích ý các cậu. Mình thấy cuốn này dễ thương hơn mấy cuốn trước một chút rồi, không bị buồn nhiều quá. Giọng văn cũng đáng yêu hơn, đặc sắc hơn. Cuốn này mà nhiều bạn chê nhạt thì mình cũng chịu. Chẳng qua là nội dung của nó không được mới mẻ lắm. Phong cách truyện của bác vốn là vậy mà, nhẹ nhàng, khơi g",['Khỏi']
" Vẫn là phong thái kể chuyện nhẹ nhàng, đầy tình cảm và những đoạn tả cảnh quê nhà đậm chất thơ, chú Ánh luôn khiến người đọc bồi hồi một chút, hoang hoải nhớ những kỉ niệm thuở mực tím - tuổi trẻ rực rỡ của bất kỳ người lớn nào.",['Ánh']
"""Cũng có thể khi ta giận ai đó quá lâu, sự lạnh nhạt không còn là biểu hiện của cảm xúc nữa mà dần trở thành một thói quen.""""Khi người ta lớn, niềm vui và nỗi buồn cũng lớn lên theo... ờ, ngay cả giấc mơ cũng lớn lên đó thôi.""",[]
"Truyện có những nút thắt nhẹ nhàng, người lớn đọc để nhớ và thèm muốn những trải nghiệm trong lành ở chốn quê, trẻ con đọc để lớn lên một xíu, hiểu về cuộc sống của những bố/mẹ/ông bà ở quê đã từng thú vị thế nào, và “tôi bắt đầu nghiệm ra người lớn luôn có những bí mật. Và thế giới mà bọn trẻ đang nhìn thấy thực ra là những gì họ muốn cho bọn trẻ nhìn thấy. Nói cách khác, nếu không tình cờ khám phá ra những góc khuất, bọn nhóc tì chúng tôi rốt cuộc chỉ nhìn thấy thế giới qua cặp mắt của người l",['Truyện']
"Cuốn này chắc thẳng thắn thì 4.5 (bạn Đăng giận hơi bị dai - chắc giống mình), cơ mà mình khâm phục bác Ánh và yêu câu từ êm đềm của bác quá thể. Truyện đáng yêu, mình đọc xong ngồi cũng ngây ra mất một lúc. Lâu lắm rồi, nay về VN rồi bay lung tung mình mới được đọc truyện Việt. Rất nhiều đoạn trong truyện mình chụp lại để mốt ai có cứng đầu thì mình đem bác Ánh ra mình quote =)). Đùa chứ nhiều đoạn đọc thấy bác nhìn xuyên thấu mình. Thấy yên bình. “I can’t imagine how my life would be the day s","['Đăng', 'Ánh', 'VN', 'Việt', 'Ánh']"
"Có lẽ đây là lần đầu tiên mình cảm thấy mô típ truyện hầu như rất giống với những quyển sách khác.Mọi thứ còn lại thay đổi hầu như rất ít.Nhưng đó cũng là biệt tài của chú, chỉ vài cái tên thay đổi, thêm 1 2 tình tiết mới là lại có thêm một quyển sách mới. Đắt như tôm tươi :D.Tuy nhiên điều mình thật sự cảm phục là cách hành văn cũng như trau chuốt cho từng câu từng từ. Đọc sách của Chú mình luôn luôn có một cảm giác lâng lâng, bồi hồi. Mình ít đọc ngôn tình, nhưng thật sự là có thử nhưng không ",['D.']
"Dễ thương hết sức! Cuốn nào của Nguyễn Nhật Ánh cũng đều vậy, nhẹ nhàng và hết sức là dễ thương.Cảm ơn chú, nhờ cuốn này của chú mà tâm trí con hanh thông, cuộc sống cũng thêm màu hồng nhiều chút :x",['Nguyễn Nhật Ánh']
" Người tình bé con Cây chuối non đi giày xanh https://thuvienthaodien.wordpress.com... Đầu tiên là một cái duyên, câu chuyện là một góc cắt tuổi thơ của chú Ánh ở thị trấn Hà Lam quê hương ông, và mình đã từng tình cờ dừng chân ở đây trên đường phượt, làm ổ bánh mì nóng và mua vài thứ trái cây để ghé nhà đứa bạn ở Quảng Nam. Cho nên mình cũng hình dung được khung cảnh diễn ra chả câu chuyện, mặc dù thực ra vùng quê miền Trung ở đâu cũng như nhau cả thôi. Vì bác Ánh là idol lớn của phần lớn các b","['Ánh', 'Hà Lam', 'Quảng Nam', 'Trung', 'Ánh']"
"Trước đây mình luôn thắc mắc tại sao truyện Nguyễn Nhật Ánh mặc dù viết cho đối tượng thiếu niên, trẻ em nhưng lại được đón đọc đông đảo bởi cả người lớn; rất nhiều bạn bè mình là fan hâm mộ nhưng mình vẫn đứng ngoài cuộc. Đọc xong vài ba quyển mình mới nghiệm ra, là vì sự tinh tế trong việc đưa và lồng ghép những tình tiết truyện của ông, đời thường, tự nhiên và cực kì lôi cuốn. Truyện rất thích hợp đọc để giải trí cho những lúc căng thẳng, cần một chút nhẹ nhàng, bay bổng, hay đơn giản muốn mộ",['Nguyễn Nhật Ánh']
"Vẫn thấy được sự nhẹ nhàng và dễ thương khi đọc Cây Chuối Non Đi Giày Xanh, truyện làm tôi nghĩ về những ngày còn nhỏ với những suy nghĩ loanh quanh vụng dại khi quen với những người bạn gái đầu tiên. Nhưng cốt truyện NNA thì vẫn thế, sau qua rất nhiều cuốn rồi truyện này thật sự không có gì nổi bật, nên chỉ cho 4 sao thôi. A good read in a Sunday night. ","['Cây', 'Chuối', 'Non', 'Giày Xanh', 'NNA']"
"motiv thì không có gì đặc biệt, nhưng mà quyển này thực sự hay hơn Ngày Xưa Có Một Chuyện Tình nhiều ý, nên cho 5 sao thôi =))",['Tình']
"Audio from HẺM RADIO: https://www.youtube.com/watch?v=f116z...Dạo này bạn lại thích nghe đọc sách về đêm. Câu chuyện nghe trước khi ngủ chắc không nên là những câu chuyện quá rườm rà gợi nghĩ hay quá kịch tích lại đâm khó ngủ, nhỉ. Nên chắc không gì thích hợp bằng câu chuyện mới nhất này của Bác Ánh rồiMình không đọc quá nhiều những tác phẩm củ của Bác Ánh bằng bạn bằng bè. Nhưng những tên của các truyện mình luôn nhớ khá rõ khi ngày bé cứ đọc sau bìa sách của ông anh họ hay mượn về ^^ Nó giống ","['HẺM RADIO', 'Nên', 'Bác', 'Ánh', 'Bác', 'Ánh']"
"Chắc có lẽ do đã lớn, mình dần mất đi cảm giác say sưa, hứng thú muốn ngấu nghiến đến trang truyện cuối cùng của bác Ánh. Mà chỉ là con mắt lướt qua dòng chữ một cách ngắt quãng, không lành mạch, lòng cầu sao đọc đến trang cuối cùng.Lời tựa cuốn sách: ""Sách đối với trẻ con như một người bạn. Nếu đã tin cậy trẻ em sẵn lòng nghe nhà văn kể bất kỳ điều gì."" Điều đó có nghĩa là thiếu nhi sẽ lắng nghe và tin theo những điều bác nói. Chính vì vậy, việc chọn lọc nội dung phù hợp với xã hội hiện tại là ",['Ánh']
"Dễ thương! Mình vẫn luôn nghĩ sau này đến lượt con cái mình học văn, phải đưa Nguyễn Nhật Ánh vào nền văn học hiện đại! Đây là một cái kết viên mãn về tình bạn thân từ những ngày tiểu học, trải qua biết bao sóng gió thời cấp 2, cuối cùng cũng ứng nghiệm câu: “Thích một người nào đó, ta muốn kết bạn với họ. Còn yêu, ta muốn kết hôn.” Với ngòi bút tài tình, tác giả làm cho mình nhớ thời “trẻ trâu” quá đi mất, mặc dù mình chẳng hề trải qua mối tình dễ thương như thế. Cái cảm giác mà chỉ “trẻ con nô",['Nguyễn Nhật Ánh']
